Player,Team,Pos,name,GSIS_ID,Birth_date,season
Damien Williams,KC,RB,D.Williams,00-0030874,1992-04-03,2019
Ronald Jones,TB,RB,R.Jones,00-0034816,1997-08-03,2019
Gus Edwards,BAL,RB,G.Edwards,00-0034184,1995-04-13,2019
Latavius Murray,NO,RB,L.Murray,00-0030513,1990-01-18,2019
Tevin Coleman,SF,RB,T.Coleman,00-0032058,1993-04-16,2019
Frank Gore,BUF,RB,F.Gore,00-0023500,1983-05-14,2019
Rashaad Penny,SEA,RB,R.Penny,00-0034750,1996-02-02,2019
LeSean McCoy,KC,RB,L.McCoy,00-0027029,1988-07-12,2019
Alexander Mattison,MIN,RB,A.Mattison,00-0034972,1998-06-19,2019
Austin Ekeler,LAC,RB,A.Ekeler,00-0033699,1995-05-17,2019
Tra Carson,DET,RB,T.Carson,00-0032540,1992-10-24,2019
Marshawn Lynch,SEA,RB,M.Lynch,00-0025399,1986-04-22,2019
Jamaal Williams,GB,RB,J.Williams,00-0033948,1995-04-03,2019
Benny Snell,PIT,RB,B.Snell,00-0035217,1998-02-27,2019
Royce Freeman,DEN,RB,R.Freeman,00-0034838,1996-02-24,2019
Jon Hilliman,NYG,RB,J.Hilliman,00-0035013,1995-11-14,2019
Tony Pollard,DAL,RB,T.Pollard,00-0035261,1997-04-30,2019
Peyton Barber,TB,RB,P.Barber,00-0032741,1994-02-27,2019
Mark Walton,MIA,RB,M.Walton,00-0034679,1997-03-29,2019
Justin Jackson,LAC,RB,J.Jackson,00-0034440,1996-04-22,2019
Brian Hill,ATL,RB,B.Hill,00-0033567,1995-11-09,2019
David Johnson,ARI,RB,D.Johnson,00-0032187,1991-12-16,2019
Jonathan Williams,IND,RB,J.Williams,00-0032975,1994-02-02,2019
Duke Johnson,HOU,RB,D.Johnson,00-0032257,1993-09-23,2019
DeAndre Washington,OAK,RB,D.Washington,00-0032940,1993-02-22,2019
Chase Edmonds,ARI,RB,C.Edmonds,00-0034681,1996-04-13,2019
Rex Burkhead,NE,RB,R.Burkhead,00-0030288,1990-07-02,2019
Kareem Hunt,CLE,RB,K.Hunt,00-0033923,1995-08-06,2019
Boston Scott,PHI,RB,B.Scott,00-0034414,1995-04-27,2019
Jordan Wilkins,IND,RB,J.Wilkins,00-0034400,1994-07-18,2019
C.J. Anderson,DET,RB,C.Anderson,00-0029854,1991-02-10,2019
Wes Hills,DET,RB,W.Hills,00-0035489,1995-06-05,2019
Kerrith Whyte,PIT,RB,K.Whyte,00-0035596,1996-10-31,2019
Myles Gaskin,MIA,RB,M.Gaskin,00-0035311,1997-02-15,2019
Malcolm Brown,LA,RB,M.Brown,00-0031806,1993-05-15,2019
Bilal Powell,NYJ,RB,B.Powell,00-0028064,1988-10-27,2019
James White,NE,RB,J.White,00-0031062,1992-02-03,2019
Mike Boone,MIN,RB,M.Boone,00-0034208,1995-06-30,2019
Ty Johnson,DET,RB,T.Johnson,00-0035537,1997-09-17,2019
Spencer Ware,KC,RB,S.Ware,00-0030414,1991-11-23,2019
Samaje Perine,MIA,RB,S.Perine,00-0033526,1995-09-16,2019
Ito Smith,ATL,RB,I.Smith,00-0034378,1995-09-11,2019
Justice Hill,BAL,RB,J.Hill,00-0034975,1997-11-14,2019
Tarik Cohen,CHI,RB,T.Cohen,00-0033556,1995-07-26,2019
Dion Lewis,TEN,RB,D.Lewis,00-0028087,1990-09-27,2019
Dalyn Dawkins,TEN,RB,D.Dawkins,00-0034654,1994-12-26,2019
J.D. McKissic,DET,RB,J.McKissic,00-0032602,1993-08-15,2019
Chris Thompson,WAS,RB,C.Thompson,00-0030404,1990-10-20,2019
Jaylen Samuels,PIT,RB,J.Samuels,00-0034331,1996-07-20,2019
Nyheim Hines,IND,RB,N.Hines,00-0034367,1996-11-12,2019
Darrel Williams,KC,RB,D.Williams,00-0034301,1995-04-15,2019
Darrell Henderson,LA,RB,D.Henderson,00-0035664,1997-08-19,2019
Kalen Ballage,MIA,RB,K.Ballage,00-0034799,1995-12-22,2019
Patrick Laird,MIA,RB,P.Laird,00-0035342,1995-08-17,2019
Wayne Gallman,NYG,RB,W.Gallman,00-0033950,1994-10-01,2019
Darren Sproles,PHI,RB,D.Sproles,00-0023564,1983-06-20,2019
Darwin Thompson,KC,RB,D.Thompson,00-0035148,1997-02-12,2019
Giovani Bernard,CIN,RB,G.Bernard,00-0030456,1991-11-22,2019
Jeff Wilson,SF,RB,J.Wilson,00-0034115,1995-11-16,2019
T.J. Yeldon,BUF,RB,T.Yeldon,00-0032209,1993-10-02,2019
Jay Ajayi,PHI,RB,J.Ajayi,00-0031590,1993-06-15,2019
Jalen Richard,OAK,RB,J.Richard,00-0033025,1993-10-15,2019
Trey Edmunds,PIT,RB,T.Edmunds,00-0033838,1994-12-30,2019
C.J. Prosise,SEA,RB,C.Prosise,00-0032393,1994-05-20,2019
Reggie Bonnafon,CAR,RB,R.Bonnafon,00-0034578,1996-01-04,2019
Ameer Abdullah,MIN,RB,A.Abdullah,00-0032104,1993-06-13,2019
Travis Homer,SEA,RB,T.Homer,00-0035594,1998-08-07,2019
Ryquell Armstead,JAX,RB,R.Armstead,00-0035268,1996-10-30,2019
Ty Montgomery,NYJ,RB,T.Montgomery,00-0032200,1993-01-22,2019
Qadree Ollison,ATL,RB,Q.Ollison,00-0035273,1996-09-08,2019
Damien Harris,NE,RB,D.Harris,00-0035657,1997-02-11,2019
Wendell Smallwood,WAS,RB,W.Smallwood,00-0032782,1994-01-20,2019
Brandon Bolden,NE,RB,B.Bolden,00-0029239,1990-01-26,2019
Josh Ferguson,WAS,RB,J.Ferguson,00-0032377,1993-05-23,2019
Josh Adams,NYJ,RB,J.Adams,00-0034457,1996-10-29,2019
Alfred Morris,ARI,RB,A.Morris,00-0029141,1988-12-12,2019
Dwayne Washington,NO,RB,D.Washington,00-0032450,1994-04-24,2019
Taiwan Jones,HOU,RB,T.Jones,00-0028063,1988-07-26,2019
Javorius Allen,NYG,RB,J.Allen,00-0031577,1991-08-27,2019
Dontrell Hilliard,CLE,RB,D.Hilliard,00-0034253,1995-02-26,2019
Dexter Williams,GB,RB,D.Williams,00-0034995,1997-01-06,2019
Devine Ozigbo,JAX,RB,D.Ozigbo,00-0035184,1996-10-02,2019
Tyler Ervin,GB,RB,T.Ervin,00-0032404,1993-10-07,2019
Elijhaa Penny,NYG,RB,E.Penny,00-0032813,1993-08-17,2019
John Kelly,LA,RB,J.Kelly,00-0034808,1996-10-04,2019
Kenjon Barner,ATL,RB,K.Barner,00-0030465,1989-04-28,2019
Zach Line,NO,FB,Z.Line,00-0029931,1990-04-26,2019
James Develin,NE,FB,J.Develin,00-0027925,1988-07-23,2019
Troymaine Pope,LAC,RB,T.Pope,00-0033164,1993-11-29,2019
D'Ernest Johnson,CLE,RB,D.Johnson,00-0035628,1996-02-27,2019
C.J. Ham,MIN,FB,C.Ham,00-0032918,1993-07-22,2019
Alec Ingold,OAK,RB,A.Ingold,00-0035125,1996-07-09,2019
Dare Ogunbowale,TB,RB,D.Ogunbowale,00-0033854,1994-05-04,2019
Ryan Nall,CHI,RB,R.Nall,00-0034597,1995-12-27,2019
Jordan Scarlett,CAR,RB,J.Scarlett,00-0035275,1995-07-08,2019
T.J. Logan,TB,RB,T.Logan,00-0033789,1994-09-03,2019
De'Lance Turner,MIA,RB,D.Turner,00-0034201,1995-08-23,2019
Alex Armah,CAR,FB,A.Armah,00-0033296,1994-05-17,2019
Buddy Howell,HOU,RB,B.Howell,00-0034449,1996-03-27,2019
Derek Watt,LAC,FB,D.Watt,00-0032897,1992-11-07,2019
Kyle Juszczyk,SF,FB,K.Juszczyk,00-0029892,1991-04-23,2019
Devontae Booker,DEN,RB,D.Booker,00-0032972,1992-05-27,2019
Anthony Sherman,KC,RB,A.Sherman,00-0028074,1988-12-11,2019
Keith Smith,ATL,RB,K.Smith,00-0030968,1992-04-08,2019
Patrick DiMarco,BUF,RB,P.DiMarco,00-0028581,1989-04-30,2019
Mike Davis,CAR,RB,M.Davis,00-0032063,1993-02-19,2019
Senorise Perry,BUF,RB,S.Perry,00-0031209,1991-09-19,2019
Danny Vitale,GB,FB,D.Vitale,00-0032794,1993-10-26,2019
Andrew Beck,DEN,FB,A.Beck,00-0034959,1996-05-15,2019
Andy Janovich,DEN,FB,A.Janovich,00-0032956,1993-05-23,2019
Michael Thomas,NO,WR,M.Thomas,00-0032765,1993-03-03,2019
Keenan Allen,LAC,WR,K.Allen,00-0030279,1992-04-27,2019
DeAndre Hopkins,HOU,WR,D.Hopkins,00-0030564,1992-06-06,2019
Julian Edelman,NE,WR,J.Edelman,00-0027150,1986-05-22,2019
Julio Jones,ATL,WR,J.Jones,00-0027944,1989-02-08,2019
Allen Robinson,CHI,WR,A.Robinson,00-0031428,1993-08-24,2019
Cooper Kupp,LA,WR,C.Kupp,00-0033908,1993-06-15,2019
Tyler Boyd,CIN,WR,T.Boyd,00-0033009,1994-11-15,2019
Robert Woods,LA,WR,R.Woods,00-0030431,1992-04-10,2019
D.J. Moore,CAR,WR,D.Moore,00-0034827,1997-04-14,2019
Chris Godwin,TB,WR,C.Godwin,00-0033921,1996-02-27,2019
Davante Adams,GB,WR,D.Adams,00-0031381,1992-12-24,2019
Jarvis Landry,CLE,WR,J.Landry,00-0031382,1992-11-28,2019
Tyler Lockett,SEA,WR,T.Lockett,00-0032211,1992-09-28,2019
Amari Cooper,DAL,WR,A.Cooper,00-0031544,1994-06-17,2019
Jamison Crowder,NYJ,WR,J.Crowder,00-0031941,1993-06-17,2019
Larry Fitzgerald,ARI,WR,L.Fitzgerald,00-0022921,1983-08-31,2019
Odell Beckham,CLE,WR,O.Beckham,00-0031235,1992-11-05,2019
D.J. Chark,JAX,WR,D.Chark,00-0034777,1996-09-23,2019
John Brown,BUF,WR,J.Brown,00-0031051,1990-04-03,2019
DeVante Parker,MIA,WR,D.Parker,00-0031547,1993-01-20,2019
Courtland Sutton,DEN,WR,C.Sutton,00-0034348,1995-10-10,2019
Christian Kirk,ARI,WR,C.Kirk,00-0034775,1996-11-18,2019
Cole Beasley,BUF,WR,C.Beasley,00-0029000,1989-04-26,2019
Mike Evans,TB,WR,M.Evans,00-0031408,1993-08-21,2019
Michael Gallup,DAL,WR,M.Gallup,00-0034764,1996-03-04,2019
Dede Westbrook,JAX,WR,D.Westbrook,00-0033839,1993-11-21,2019
Kenny Golladay,DET,WR,K.Golladay,00-0033932,1993-11-03,2019
Stefon Diggs,MIN,WR,S.Diggs,00-0031588,1993-11-29,2019
Calvin Ridley,ATL,WR,C.Ridley,00-0034837,1994-12-20,2019
Danny Amendola,DET,WR,D.Amendola,00-0026035,1985-11-02,2019
Marvin Jones,DET,WR,M.Jones,00-0029293,1990-03-12,2019
Diontae Johnson,PIT,WR,D.Johnson,00-0035216,1996-07-05,2019
Tyreek Hill,KC,WR,T.Hill,00-0033040,1994-03-01,2019
Terry McLaurin,WAS,WR,T.McLaurin,00-0035659,1995-09-15,2019
DK Metcalf,SEA,WR,D.Metcalf,00-0035640,1997-12-14,2019
Deebo Samuel,SF,WR,D.Samuel,00-0035719,1996-01-15,2019
Sterling Shepard,NYG,WR,S.Shepard,00-0032385,1993-02-10,2019
Randall Cobb,DAL,WR,R.Cobb,00-0028002,1990-08-22,2019
Curtis Samuel,CAR,WR,C.Samuel,00-0033282,1996-08-11,2019
Robby Anderson,NYJ,WR,R.Anderson,00-0032688,1993-05-09,2019
A.J. Brown,TEN,WR,A.Brown,00-0035676,1997-06-30,2019
Anthony Miller,CHI,WR,A.Miller,00-0034353,1994-10-09,2019
Sammy Watkins,KC,WR,S.Watkins,00-0031325,1993-06-14,2019
Will Fuller,HOU,WR,W.Fuller,00-0033127,1994-04-16,2019
Russell Gage,ATL,WR,R.Gage,00-0034411,1996-01-22,2019
Hunter Renfrow,OAK,WR,H.Renfrow,00-0034983,1995-12-21,2019
Golden Tate,NYG,WR,G.Tate,00-0027891,1988-08-02,2019
Mike Williams,LAC,WR,M.Williams,00-0033536,1994-10-04,2019
Darius Slayton,NYG,WR,D.Slayton,00-0035535,1997-01-12,2019
Chris Conley,JAX,WR,C.Conley,00-0032128,1992-10-25,2019
Marquise Brown,BAL,WR,M.Brown,00-0035662,1997-06-04,2019
T.Y. Hilton,IND,WR,T.Hilton,00-0029608,1989-11-14,2019
James Washington,PIT,WR,J.Washington,00-0034676,1996-04-02,2019
Corey Davis,TEN,WR,C.Davis,00-0033871,1995-01-11,2019
Alex Erickson,CIN,WR,A.Erickson,00-0032543,1992-11-06,2019
Alshon Jeffery,PHI,WR,A.Jeffery,00-0029137,1990-02-14,2019
Albert Wilson,MIA,WR,A.Wilson,00-0030669,1992-07-12,2019
Brandin Cooks,LA,WR,B.Cooks,00-0031236,1993-09-25,2019
JuJu Smith-Schuster,PIT,WR,J.Smith-Schuster,00-0033857,1996-11-22,2019
Tyrell Williams,OAK,WR,T.Williams,00-0032160,1992-02-12,2019
Zach Pascal,IND,WR,Z.Pascal,00-0033251,1994-12-18,2019
Kenny Stills,HOU,WR,K.Stills,00-0030085,1992-04-22,2019
Auden Tate,CIN,WR,A.Tate,00-0034686,1997-02-03,2019
Nelson Agholor,PHI,WR,N.Agholor,00-0031549,1993-05-24,2019
Adam Humphries,TEN,WR,A.Humphries,00-0032009,1993-06-24,2019
Breshad Perriman,TB,WR,B.Perriman,00-0032054,1993-09-10,2019
Emmanuel Sanders,SF,WR,E.Sanders,00-0027685,1987-03-17,2019
Demaryius Thomas,NYJ,WR,D.Thomas,00-0027874,1987-12-25,2019
Allen Lazard,GB,WR,A.Lazard,00-0034521,1995-12-11,2019
Geronimo Allison,GB,WR,G.Allison,00-0032626,1994-01-18,2019
Steven Sims,WAS,WR,S.Sims,00-0034928,1997-03-31,2019
Damiere Byrd,ARI,WR,D.Byrd,00-0031868,1993-01-27,2019
Allen Hurns,MIA,WR,A.Hurns,00-0030821,1991-11-12,2019
Demarcus Robinson,KC,WR,D.Robinson,00-0032775,1994-09-21,2019
Preston Williams,MIA,WR,P.Williams,00-0035350,1997-03-27,2019
Bisi Johnson,MIN,WR,B.Johnson,00-0035006,1997-03-17,2019
Willie Snead,BAL,WR,W.Snead,00-0030663,1992-10-17,2019
Kendrick Bourne,SF,WR,K.Bourne,00-0033307,1995-08-04,2019
Ted Ginn,NO,WR,T.Ginn,00-0025396,1985-04-12,2019
Kelvin Harmon,WAS,WR,K.Harmon,00-0035297,1996-12-15,2019
Adam Thielen,MIN,WR,A.Thielen,00-0030035,1990-08-22,2019
Phillip Dorsett,NE,WR,P.Dorsett,00-0032208,1993-01-05,2019
Taylor Gabriel,CHI,WR,T.Gabriel,00-0031228,1991-02-17,2019
DaeSean Hamilton,DEN,WR,D.Hamilton,00-0034370,1995-03-10,2019
Paul Richardson,WAS,WR,P.Richardson,00-0031257,1992-04-13,2019
John Ross,CIN,WR,J.Ross,00-0033460,1995-11-27,2019
Greg Ward,PHI,WR,G.Ward,00-0033733,1995-07-12,2019
Jarius Wright,CAR,WR,J.Wright,00-0029572,1989-11-25,2019
Isaiah McKenzie,BUF,WR,I.McKenzie,00-0033466,1995-04-09,2019
Mecole Hardman,KC,WR,M.Hardman,00-0035140,1998-03-12,2019
Jakobi Meyers,NE,WR,J.Meyers,00-0034960,1996-11-09,2019
Trey Quinn,WAS,WR,T.Quinn,00-0034339,1995-12-07,2019
Mohamed Sanu,NE,WR,M.Sanu,00-0029632,1989-08-22,2019
Marquez Valdes-Scantling,GB,WR,M.Valdes-Scantling,00-0034272,1994-10-10,2019
Pharoh Cooper,ARI,WR,P.Cooper,00-0033111,1995-03-07,2019
Tajae Sharpe,TEN,WR,T.Sharpe,00-0032778,1994-12-23,2019
Keelan Cole,JAX,WR,K.Cole,00-0033681,1993-04-20,2019
Cody Latimer,NYG,WR,C.Latimer,00-0031344,1992-10-10,2019
Isaiah Ford,MIA,WR,I.Ford,00-0033471,1996-02-09,2019
Bennie Fowler,NYG,WR,B.Fowler,00-0030670,1991-06-10,2019
Keke Coutee,HOU,WR,K.Coutee,00-0034366,1997-01-14,2019
KeeSean Johnson,ARI,WR,K.Johnson,00-0035287,1996-10-09,2019
Josh Reynolds,LA,WR,J.Reynolds,00-0033943,1995-02-16,2019
Seth Roberts,BAL,WR,S.Roberts,00-0031166,1991-02-22,2019
Zay Jones,OAK,WR,Z.Jones,00-0033891,1995-03-30,2019
Jakeem Grant,MIA,WR,J.Grant,00-0032791,1992-10-30,2019
Justin Hardy,ATL,WR,J.Hardy,00-0031570,1991-12-18,2019
Parris Campbell,IND,WR,P.Campbell,00-0035639,1997-07-16,2019
Tre'Quan Smith,NO,WR,T.Smith,00-0034765,1996-01-07,2019
Javon Wims,CHI,WR,J.Wims,00-0034426,1994-09-11,2019
Marcus Johnson,IND,WR,M.Johnson,00-0032980,1994-08-05,2019
David Moore,SEA,WR,D.Moore,00-0033589,1995-01-15,2019
Vyncint Smith,NYJ,WR,V.Smith,00-0034631,1996-06-09,2019
Jaron Brown,SEA,WR,J.Brown,00-0030300,1990-01-08,2019
Tim Patrick,DEN,WR,T.Patrick,00-0033375,1993-11-23,2019
Chester Rogers,IND,WR,C.Rogers,00-0032355,1994-01-12,2019
Malik Turner,SEA,WR,M.Turner,00-0034867,1996-01-30,2019
Justin Watson,TB,WR,J.Watson,00-0034386,1995-04-04,2019
Tavon Austin,DAL,WR,T.Austin,00-0030525,1990-03-15,2019
Miles Boykin,BAL,WR,M.Boykin,00-0035703,1996-10-12,2019
Scott Miller,TB,WR,S.Miller,00-0035298,1997-07-31,2019
Marquise Goodwin,SF,WR,M.Goodwin,00-0030068,1990-11-19,2019
N'Keal Harry,NE,WR,N.Harry,00-0035624,1997-12-17,2019
Jake Kumerow,GB,WR,J.Kumerow,00-0031787,1992-02-17,2019
Byron Pringle,KC,WR,B.Pringle,00-0034297,1993-11-17,2019
Damion Ratley,CLE,WR,D.Ratley,00-0034273,1995-04-16,2019
Duke Williams,BUF,WR,D.Williams,00-0032945,1993-05-13,2019
Christian Blake,ATL,WR,C.Blake,00-0034132,1996-06-08,2019
DeAndre Carter,HOU,WR,D.Carter,00-0031763,1993-04-10,2019
Keelan Doss,OAK,WR,K.Doss,00-0035120,1996-03-21,2019
Cordarrelle Patterson,CHI,WR,C.Patterson,00-0030578,1991-03-17,2019
Dante Pettis,SF,WR,D.Pettis,00-0034860,1995-10-23,2019
J.J. Arcega-Whiteside,PHI,WR,J.Arcega-Whiteside,00-0035246,1996-12-31,2019
Andy Isabella,ARI,WR,A.Isabella,00-0035527,1996-11-18,2019
DeSean Jackson,PHI,WR,D.Jackson,00-0026189,1986-12-01,2019
Kalif Raymond,TEN,WR,K.Raymond,00-0032464,1994-08-08,2019
Laquon Treadwell,MIN,WR,L.Treadwell,00-0032951,1995-06-14,2019
Damion Willis,CIN,WR,D.Willis,00-0035401,1997-06-20,2019
Antonio Callaway,CLE,WR,A.Callaway,00-0034772,1997-01-09,2019
Chris Hogan,CAR,WR,C.Hogan,00-0028237,1987-10-24,2019
Ryan Switzer,PIT,WR,R.Switzer,00-0033562,1994-11-04,2019
Brandon Zylstra,CAR,WR,B.Zylstra,00-0034052,1993-03-25,2019
Josh Gordon,SEA,WR,J.Gordon,00-0029664,1991-04-13,2019
Marvin Hall,DET,WR,M.Hall,00-0033094,1993-04-10,2019
Travis Benjamin,LAC,WR,T.Benjamin,00-0029269,1989-12-29,2019
Braxton Berrios,NYJ,WR,B.Berrios,00-0034419,1995-10-06,2019
Deonte Harris,NO,WR,D.Harris,00-0035215,1997-12-04,2019
Richie James,SF,WR,R.James,00-0034286,1995-09-05,2019
Andre Patton,LAC,WR,A.Patton,00-0033705,1994-05-28,2019
Riley Ridley,CHI,WR,R.Ridley,00-0035590,1996-07-21,2019
Diontae Spencer,DEN,WR,D.Spencer,00-0031319,1992-03-19,2019
Marcell Ateman,OAK,WR,M.Ateman,00-0034747,1994-09-16,2019
Deon Cain,PIT,WR,D.Cain,00-0034406,1996-08-09,2019
Devin Smith,DAL,WR,D.Smith,00-0031934,1992-03-03,2019
Ced Wilson,DAL,WR,C.Wilson,00-0034418,1995-03-10,2019
Antonio Brown,NE,WR,A.Brown,00-0027793,1988-07-10,2019
Michael Crabtree,ARI,WR,M.Crabtree,00-0026986,1987-09-14,2019
Rashard Higgins,CLE,WR,R.Higgins,00-0032977,1994-10-07,2019
KhaDarel Hodge,CLE,WR,K.Hodge,00-0034854,1995-01-03,2019
Dontrelle Inman,IND,WR,D.Inman,00-0028411,1989-01-31,2019
J.J. Nelson,OAK,WR,J.Nelson,00-0032112,1992-04-24,2019
Trent Sherfield,ARI,WR,T.Sherfield,00-0034487,1996-02-26,2019
DeAndrew White,CAR,WR,D.White,00-0031511,1991-10-16,2019
Cody Core,NYG,WR,C.Core,00-0032795,1994-04-17,2019
Geremy Davis,LAC,WR,G.Davis,00-0031953,1992-01-10,2019
Robert Foster,BUF,WR,R.Foster,00-0034510,1994-05-07,2019
Devin Funchess,IND,WR,D.Funchess,00-0032055,1994-05-21,2019
Johnny Holton,PIT,WR,J.Holton,00-0032935,1991-08-22,2019
T.J. Jones,NYG,WR,T.Jones,00-0031189,1992-07-19,2019
Chris Lacy,DET,WR,C.Lacy,00-0034593,1996-01-28,2019
Marqise Lee,JAX,WR,M.Lee,00-0031431,1991-11-25,2019
Chris Moore,BAL,WR,C.Moore,00-0032398,1993-06-16,2019
Stanley Morgan,CIN,WR,S.Morgan,00-0035399,1996-09-07,2019
Andre Roberts,BUF,WR,A.Roberts,00-0027691,1988-01-09,2019
Russell Shepard,NYG,WR,R.Shepard,00-0030147,1990-09-17,2019
Olamide Zaccheaus,ATL,WR,O.Zaccheaus,00-0035208,1997-07-23,2019
Chad Beebe,MIN,WR,C.Beebe,00-0034309,1994-06-01,2019
Josh Bellamy,NYJ,WR,J.Bellamy,00-0029319,1989-05-18,2019
C.J. Board,JAX,WR,C.Board,00-0033367,1993-12-12,2019
Fred Brown,DEN,WR,F.Brown,00-0033994,1993-12-01,2019
Deontay Burnett,PHI,WR,D.Burnett,00-0034653,1997-10-04,2019
Ashton Dulin,IND,WR,A.Dulin,00-0035021,1997-05-15,2019
Rico Gafford,OAK,WR,R.Gafford,00-0034660,1996-05-23,2019
Alexander Hollins,MIN,WR,A.Hollins,00-0035104,1996-11-24,2019
Cody Hollister,TEN,WR,C.Hollister,00-0033386,1993-11-18,2019
Ishmael Hyman,TB,WR,I.Hyman,00-0034922,1995-08-23,2019
Darius Jennings,TEN,WR,D.Jennings,00-0031972,1992-06-28,2019
Steven Mitchell,HOU,WR,S.Mitchell,00-0034081,1994-05-02,2019
Jason Moore,LAC,WR,J.Moore,00-0035432,1995-06-23,2019
Gunner Olszewski,NE,WR,G.Olszewski,00-0035645,1996-11-26,2019
Da'Mari Scott,NYG,WR,D.Scott,00-0034256,1995-08-08,2019
Cam Sims,WAS,WR,C.Sims,00-0034104,1996-01-06,2019
Mike Thomas,LA,WR,M.Thomas,00-0033114,1994-08-16,2019
Michael Walker,JAX,WR,M.Walker,00-0035374,1996-10-29,2019
Ventell Bryant,DAL,WR,V.Bryant,00-0035548,1996-08-24,2019
Austin Carr,NO,WR,A.Carr,00-0033382,1993-12-25,2019
Rashard Davis,TEN,WR,R.Davis,00-0034034,1995-09-14,2019
Robert Davis,PHI,WR,R.Davis,00-0033530,1995-04-02,2019
Quincy Enunwa,NYJ,WR,Q.Enunwa,00-0031023,1992-05-31,2019
Cyril Grayson,TB,WR,C.Grayson,00-0033215,1993-12-05,2019
Dwayne Harris,OAK,WR,D.Harris,00-0028114,1987-09-16,2019
Krishawn Hogan,NO,WR,K.Hogan,00-0033604,1995-05-12,2019
Jaleel Scott,BAL,WR,J.Scott,00-0034267,1995-02-23,2019
Darrius Shepherd,GB,WR,D.Shepherd,00-0035181,1995-11-01,2019
Jeff Smith,NYJ,WR,J.Smith,00-0035510,1997-04-21,2019
John Ursua,SEA,WR,J.Ursua,00-0035597,1994-01-17,2019
Travis Fulgham,DET,WR,T.Fulgham,00-0035592,1995-09-13,2019
Jalen Guyton,LAC,WR,J.Guyton,00-0035414,1997-06-07,2019
Mack Hollins,MIA,WR,M.Hollins,00-0033555,1993-09-16,2019
Lil'Jordan Humphrey,NO,WR,L.Humphrey,00-0035406,1998-04-19,2019
Taywan Taylor,CLE,WR,T.Taylor,00-0033911,1995-03-02,2019
Chad Williams,IND,WR,C.Williams,00-0033933,1994-10-19,2019
Travis Kelce,KC,TE,T.Kelce,00-0030506,1989-10-05,2019
Darren Waller,OAK,TE,D.Waller,00-0031610,1992-09-13,2019
Zach Ertz,PHI,TE,Z.Ertz,00-0030061,1990-11-10,2019
George Kittle,SF,TE,G.Kittle,00-0033288,1993-10-09,2019
Austin Hooper,ATL,TE,A.Hooper,00-0032392,1994-10-29,2019
Tyler Higbee,LA,TE,T.Higbee,00-0033110,1993-01-01,2019
Mark Andrews,BAL,TE,M.Andrews,00-0034753,1995-09-06,2019
Jason Witten,DAL,TE,J.Witten,00-0022127,1982-05-06,2019
Dallas Goedert,PHI,TE,D.Goedert,00-0034351,1995-01-03,2019
Hunter Henry,LAC,TE,H.Henry,00-0033090,1994-12-07,2019
Greg Olsen,CAR,TE,G.Olsen,00-0025418,1985-03-11,2019
Mike Gesicki,MIA,TE,M.Gesicki,00-0034829,1995-10-03,2019
Evan Engram,NYG,TE,E.Engram,00-0033881,1994-09-02,2019
Jared Cook,NO,TE,J.Cook,00-0027061,1987-04-07,2019
Jack Doyle,IND,TE,J.Doyle,00-0030181,1990-05-05,2019
Tyler Eifert,CIN,TE,T.Eifert,00-0030549,1990-09-08,2019
Jacob Hollister,SEA,TE,J.Hollister,00-0033387,1993-11-18,2019
Noah Fant,DEN,TE,N.Fant,00-0035644,1997-11-20,2019
Kyle Rudolph,MIN,TE,K.Rudolph,00-0027981,1989-11-09,2019
Jimmy Graham,GB,TE,J.Graham,00-0027696,1986-11-24,2019
Vance McDonald,PIT,TE,V.McDonald,00-0030470,1990-06-13,2019
Gerald Everett,LA,TE,G.Everett,00-0033895,1994-06-25,2019
Jordan Akins,HOU,TE,J.Akins,00-0034364,1992-04-19,2019
Cameron Brate,TB,TE,C.Brate,00-0031273,1991-07-03,2019
Irv Smith,MIN,TE,I.Smith,00-0034970,1998-08-09,2019
Jonnu Smith,TEN,TE,J.Smith,00-0033858,1995-08-22,2019
Darren Fells,HOU,TE,D.Fells,00-0029738,1986-04-22,2019
Ryan Griffin,NYJ,TE,R.Griffin,00-0030108,1990-01-11,2019
O.J. Howard,TB,TE,O.Howard,00-0033879,1994-11-18,2019
T.J. Hockenson,DET,TE,T.Hockenson,00-0035229,1997-07-03,2019
Nick Boyle,BAL,TE,N.Boyle,00-0031598,1993-02-17,2019
Eric Ebron,IND,TE,E.Ebron,00-0031387,1993-04-10,2019
Blake Jarwin,DAL,TE,B.Jarwin,00-0033658,1994-07-16,2019
Kaden Smith,NYG,TE,K.Smith,00-0034988,1997-04-24,2019
Hayden Hurst,BAL,TE,H.Hurst,00-0034830,1993-08-24,2019
Dawson Knox,BUF,TE,D.Knox,00-0035689,1996-11-14,2019
C.J. Uzomah,CIN,TE,C.Uzomah,00-0032134,1993-01-14,2019
Jeremy Sprinkle,WAS,TE,J.Sprinkle,00-0033528,1994-08-10,2019
Josh Hill,NO,TE,J.Hill,00-0030216,1990-05-21,2019
Will Dissly,SEA,TE,W.Dissly,00-0034159,1996-07-08,2019
Foster Moreau,OAK,TE,F.Moreau,00-0034981,1997-05-06,2019
Delanie Walker,TEN,TE,D.Walker,00-0024389,1984-08-12,2019
Charles Clay,ARI,TE,C.Clay,00-0028112,1989-02-13,2019
Rhett Ellison,NYG,TE,R.Ellison,00-0029587,1988-10-03,2019
